RowID	First_name	Last_name	Email	Age	AgeGroup	Gender	Date	Month	Cost	Quantity	Product	Category	Colour	OnSale	PurchasedVia	City	Stars	Happiness	Recommendation
6253	William	NA	NA	28	25-34	Female	2025-01-11	January	58.54	1	Jewellery	Accessories	Brown	No	In-store	Nottingham	3	3	NA
6254	Cameron	NA	NA	34	25-34	Female	2025-08-14	August	98.36	1	Coat	Outerwear	Brown	No	Website	London	5	5	NA
6255	Leon	NA	NA	34	25-34	Male	2025-09-18	September	43.1	1	Jacket	Outerwear	Grey	No	In-store	Bath	4	5	NA
6256	Kate	NA	NA	23	18-24	Female	2025-12-30	December	24.47	1	Jacket	Outerwear	Brown	No	In-store	Cardiff	3	4	NA
6257	Jessica	NA	NA	27	25-34	Female	2025-12-17	December	53.31	2	Tshirt	Tops	Black	No	App	Cardiff	3	5	Yes
6258	Anna	NA	NA	25	25-34	Female	2025-12-08	December	72.34	1	Jewellery	Accessories	Brown	No	App	Liverpool	4	4	Yes
6259	Victoria	NA	NA	39	35-44	Male	2025-12-26	December	69.14	1	Shirt	Tops	Brown	No	In-store	London	2	5	No
6260	Chelsea	NA	NA	43	35-44	Male	2025-09-22	September	21.91	1	Shirt	Tops	Beige	No	In-store	Liverpool	2	5	Yes
6261	Jayne	NA	NA	29	25-34	Female	2025-06-17	June	58.13	1	Shirt	Tops	Black	No	In-store	Bath	3	4	NA
6262	Conor	NA	NA	37	35-44	Male	2025-06-17	June	61.46	1	Coat	Outerwear	Black	No	Website	London	3	3	Yes
6263	Jeremy	NA	NA	30	25-34	Genderfluid	2025-11-10	November	67.6	1	Tshirt	Tops	Pink	Yes	In-store	Brighton	4	4	NA
6264	Caroline	NA	NA	35	35-44	Female	2025-10-05	October	72.91	1	Tshirt	Tops	Grey	No	In-store	London	2	5	Yes
6265	Aaron	NA	NA	45	45-54	Female	2025-07-26	July	35.08	1	Shirt	Tops	Grey	No	In-store	London	5	4	NA
6266	Julian	NA	NA	24	18-24	Female	2025-03-06	March	31.45	1	Hat	Accessories	Beige	Yes	In-store	Liverpool	4	2	Yes
6267	Martin	NA	NA	41	35-44	Female	2025-03-04	March	97.89	1	Trousers	Bottoms	Black	Yes	In-store	London	3	4	NA
6268	Phillip	NA	NA	19	18-24	Male	2025-09-10	September	24.5	1	Shirt	Tops	Brown	No	Website	Bath	3	4	NA
6269	Donna	NA	NA	25	25-34	Female	2025-03-06	March	71.15	1	Coat	Outerwear	Brown	No	In-store	London	3	2	Yes
6270	Owen	NA	NA	45	45-54	Female	2025-11-11	November	70.32	1	Joggers	Bottoms	Red	No	In-store	Cardiff	4	4	Yes
6271	Aaron	NA	NA	28	25-34	Female	2025-03-17	March	64.81	1	Trainers	Footwear	Beige	Yes	App	London	5	3	NA
6272	Terry	NA	NA	23	18-24	Female	2025-03-24	March	70.0	1	Joggers	Bottoms	Beige	No	Website	London	2	3	NA
6273	Katherine	NA	NA	39	35-44	Male	2025-01-02	January	28.36	1	Jeans	Bottoms	White	No	In-store	Brighton	3	5	NA
6274	Frances	NA	NA	31	25-34	Male	2025-03-12	March	86.81	1	Coat	Outerwear	Orange	No	In-store	Cardiff	3	5	NA
6275	Joshua	NA	NA	26	25-34	Female	2025-06-19	June	96.06	1	Joggers	Bottoms	Red	Yes	Website	London	4	4	Yes
6276	Abbie	NA	NA	19	18-24	Female	2025-06-02	June	98.86	1	Shirt	Tops	Black	Yes	In-store	London	3	4	NA
6277	Victoria	NA	NA	18	18-24	Female	2025-07-22	July	88.44	3	Polo	Tops	Orange	No	In-store	Brighton	5	3	NA
6278	Julia	NA	NA	25	25-34	Female	2025-01-21	January	45.8	2	Jeans	Bottoms	Black	Yes	Website	London	5	4	Yes
6279	Lynda	NA	NA	18	18-24	Female	2025-04-23	April	29.99	1	Jeans	Bottoms	Brown	No	In-store	London	4	4	NA
6280	Owen	NA	NA	34	25-34	Female	2025-03-22	March	60.33	1	Jeans	Bottoms	Grey	No	Website	Brighton	5	4	NA
6281	Damien	NA	NA	18	18-24	Female	2025-10-27	October	32.47	2	Trousers	Bottoms	Blue	Yes	Website	London	4	5	Yes
6282	Denise	NA	NA	21	18-24	Male	2025-08-30	August	31.94	1	Trousers	Bottoms	Black	No	In-store	London	4	5	NA
6283	Kim	NA	NA	36	35-44	Female	2025-04-19	April	67.54	1	Coat	Outerwear	Brown	No	In-store	London	5	4	NA
6284	Trevor	NA	NA	20	18-24	Female	2025-08-29	August	49.84	2	Jewellery	Accessories	Brown	No	In-store	London	4	4	NA
6285	Lee	NA	NA	19	18-24	Female	2025-04-08	April	90.68	1	Joggers	Bottoms	Black	Yes	Website	Bath	5	3	Yes
6286	Timothy	NA	NA	42	35-44	Female	2025-08-24	August	95.86	1	Shirt	Tops	Pink	Yes	In-store	Liverpool	5	4	Yes
6287	Beth	NA	NA	32	25-34	Female	2025-11-21	November	66.88	1	Boots	Footwear	Black	Yes	Website	London	5	4	No
6288	Stewart	NA	NA	18	18-24	Female	2025-08-26	August	88.48	1	Joggers	Bottoms	Brown	No	In-store	Cardiff	4	4	NA
6289	Gareth	NA	NA	18	18-24	Non-binary	2025-04-11	April	57.2	1	Joggers	Bottoms	Black	Yes	Website	Liverpool	5	4	NA
6290	James	NA	NA	41	35-44	Male	2025-12-08	December	29.18	1	Trainers	Footwear	Beige	No	In-store	Liverpool	3	5	Yes
6291	Garry	NA	NA	37	35-44	Female	2025-03-26	March	90.08	1	Jewellery	Accessories	Brown	No	Website	London	3	3	Yes
6292	Laura	NA	NA	21	18-24	Female	2025-09-21	September	38.1	1	Shirt	Tops	Brown	Yes	In-store	Liverpool	4	4	No
6293	Lisa	NA	NA	31	25-34	Non-binary	2025-05-27	May	66.75	1	Joggers	Bottoms	Blue	No	In-store	Liverpool	5	3	NA
6294	Darren	NA	NA	44	35-44	Female	2025-09-25	September	75.25	1	Polo	Tops	White	No	In-store	Brighton	5	3	NA
6295	Samantha	NA	NA	30	25-34	Male	2025-06-19	June	50.38	1	Boots	Footwear	Red	No	In-store	Liverpool	4	4	Yes
6296	Clive	NA	NA	45	45-54	Genderfluid	2025-04-21	April	99.15	1	Boots	Footwear	Black	No	App	Bath	4	2	NA
6297	Dorothy	NA	NA	47	45-54	Male	2025-03-29	March	81.84	1	Polo	Tops	Brown	No	App	London	3	4	Yes
6298	Jay	NA	NA	49	45-54	Female	2025-07-13	July	31.07	1	Boots	Footwear	White	No	In-store	Liverpool	3	3	NA
6299	Jonathan	NA	NA	24	18-24	Female	2025-02-20	February	22.74	1	Shirt	Tops	Blue	No	Website	Liverpool	4	4	Yes
6300	Maureen	NA	NA	51	45-54	Female	2025-10-07	October	24.46	1	Jewellery	Accessories	Black	No	In-store	Liverpool	3	3	NA
6301	Amy	NA	NA	26	25-34	Genderfluid	2025-01-04	January	27.09	1	Polo	Tops	Grey	No	Website	Bath	5	3	No
6302	Sam	NA	NA	34	25-34	Male	2025-10-28	October	43.58	1	Jeans	Bottoms	Red	No	Website	Cardiff	4	3	NA
6303	Patricia	NA	NA	30	25-34	Female	2025-01-13	January	37.69	1	Jacket	Outerwear	Brown	No	In-store	Brighton	5	3	NA
6304	Samantha	NA	NA	33	25-34	Other	2025-08-03	August	80.64	1	Tshirt	Tops	Brown	No	Website	London	4	3	Yes
6305	Jodie	NA	NA	18	18-24	Female	2025-05-24	May	29.04	1	Jacket	Outerwear	Beige	No	App	Cardiff	3	5	Yes
6306	Mathew	NA	NA	35	35-44	Female	2025-05-16	May	33.67	1	Coat	Outerwear	Brown	Yes	In-store	Brighton	3	4	Yes
6307	Maureen	NA	NA	21	18-24	Female	2025-08-23	August	64.17	1	Tshirt	Tops	Black	Yes	Website	Liverpool	5	4	Yes
6308	Margaret	NA	NA	18	18-24	Male	2025-06-08	June	87.66	1	Jacket	Outerwear	Grey	No	In-store	London	3	2	Yes
6309	Gemma	NA	NA	20	18-24	Female	2025-05-30	May	86.23	1	Coat	Outerwear	White	No	In-store	Glasgow	3	4	Yes
6310	Gail	NA	NA	26	25-34	Female	2025-08-29	August	60.46	1	Hat	Accessories	Grey	No	App	Birmingham	5	4	No
6311	Bryan	NA	NA	35	35-44	Male	2025-09-29	September	62.46	1	Boots	Footwear	Brown	No	In-store	Glasgow	5	4	NA
6312	Justin	NA	NA	34	25-34	Male	2025-03-05	March	58.9	1	Shirt	Tops	Brown	No	In-store	Glasgow	4	5	No
6313	Gareth	NA	NA	27	25-34	Female	2025-05-16	May	33.09	1	Coat	Outerwear	Brown	No	In-store	London	4	4	Yes
6314	Karen	NA	NA	23	18-24	Genderfluid	2025-05-14	May	32.27	1	Boots	Footwear	Black	Yes	Website	Liverpool	4	4	NA
6315	John	NA	NA	23	18-24	Female	2025-05-30	May	98.79	1	Sneakers	Footwear	Purple	No	In-store	Bath	4	3	NA
6316	Leah	NA	NA	18	18-24	Female	2025-11-14	November	38.32	1	Trainers	Footwear	Black	No	In-store	Liverpool	5	4	NA
6317	Sandra	NA	NA	34	25-34	Genderfluid	2025-01-02	January	92.61	2	Trousers	Bottoms	Brown	No	Website	London	4	4	Yes
6318	Leigh	NA	NA	27	25-34	Female	2025-12-17	December	85.99	1	Boots	Footwear	Black	No	Website	Birmingham	5	5	Yes
6319	Kirsty	NA	NA	30	25-34	Female	2025-02-19	February	50.92	1	Tshirt	Tops	Brown	No	In-store	Bath	5	4	Yes
6320	Ellie	NA	NA	38	35-44	Male	2025-04-30	April	74.03	1	Tshirt	Tops	Brown	Yes	Website	Liverpool	4	4	Yes
6321	Elliott	NA	NA	22	18-24	Male	2025-07-11	July	21.92	3	Jewellery	Accessories	Brown	No	In-store	Birmingham	5	3	NA
6322	Charlie	NA	NA	31	25-34	Female	2025-08-16	August	27.09	1	Boots	Footwear	White	No	Website	Bath	5	5	Yes
6323	Katy	NA	NA	29	25-34	Female	2025-04-28	April	99.94	1	Trousers	Bottoms	Orange	No	App	Bath	3	4	Yes
6324	Guy	NA	NA	32	25-34	Female	2025-09-13	September	22.74	1	Boots	Footwear	White	No	In-store	Glasgow	4	2	No
6325	Vanessa	NA	NA	18	18-24	Female	2025-02-01	February	40.74	1	Sneakers	Footwear	Grey	No	In-store	Bath	2	4	NA
6326	Mathew	NA	NA	28	25-34	Female	2025-06-22	June	66.12	1	Trousers	Bottoms	Brown	No	In-store	Brighton	3	4	Yes
6327	Marcus	NA	NA	26	25-34	Female	2025-07-28	July	28.69	1	Joggers	Bottoms	White	No	In-store	Bath	4	4	Yes
6328	Samantha	NA	NA	43	35-44	Male	2025-12-04	December	85.06	1	Tshirt	Tops	White	No	In-store	Liverpool	3	3	Yes
6329	Amy	NA	NA	29	25-34	Female	2025-07-03	July	37.43	1	Joggers	Bottoms	Beige	Yes	In-store	Bath	3	2	Yes
6330	David	NA	NA	21	18-24	Female	2025-03-30	March	36.68	1	Jacket	Outerwear	Black	No	In-store	Liverpool	5	5	Yes
6331	Rosie	NA	NA	31	25-34	Genderfluid	2025-11-24	November	42.95	1	Shirt	Tops	White	No	Website	Birmingham	4	2	Yes
6332	Jodie	NA	NA	33	25-34	Female	2025-07-26	July	94.86	1	Joggers	Bottoms	Brown	Yes	In-store	London	3	3	NA
6333	Vanessa	NA	NA	31	25-34	Male	2025-05-21	May	74.56	1	Tshirt	Tops	White	No	In-store	Cardiff	4	2	Yes
6334	Elliot	NA	NA	22	18-24	Female	2025-04-20	April	42.57	1	Boots	Footwear	White	No	In-store	Cardiff	4	2	NA
6335	Cameron	NA	NA	21	18-24	Female	2025-08-09	August	26.62	2	Joggers	Bottoms	Black	Yes	Website	Liverpool	2	5	NA
6336	Stacey	NA	NA	32	25-34	Female	2025-02-23	February	56.6	1	Shirt	Tops	Grey	No	In-store	Bath	4	4	Yes
6337	Sam	NA	NA	22	18-24	Female	2025-02-25	February	44.34	1	Joggers	Bottoms	Grey	No	In-store	Cardiff	5	5	NA
6338	Sheila	NA	NA	37	35-44	Female	2025-07-10	July	96.31	1	Polo	Tops	Black	No	In-store	Glasgow	5	4	NA
6339	Melanie	NA	NA	32	25-34	Other	2025-11-28	November	76.02	1	Trousers	Bottoms	Red	Yes	In-store	London	5	3	No
6340	Hazel	NA	NA	22	18-24	Female	2025-04-05	April	45.3	1	Sneakers	Footwear	Red	No	In-store	London	4	4	Yes
6341	Carolyn	NA	NA	42	35-44	Female	2025-09-18	September	94.56	1	Joggers	Bottoms	Blue	No	In-store	London	4	5	NA
6342	Luke	NA	NA	22	18-24	Male	2025-04-29	April	93.28	3	Sneakers	Footwear	Beige	No	App	Brighton	4	5	NA
6343	Rosemary	NA	NA	46	45-54	Female	2025-11-08	November	56.03	1	Jewellery	Accessories	Brown	No	In-store	Brighton	4	2	Yes
6344	Chelsea	NA	NA	42	35-44	Female	2025-07-21	July	35.23	1	Trousers	Bottoms	Black	No	Website	Brighton	2	4	No
6345	Ross	NA	NA	26	25-34	Female	2025-06-12	June	64.42	1	Trousers	Bottoms	Blue	Yes	Website	London	5	4	No
6346	Charles	NA	NA	31	25-34	Female	2025-12-08	December	36.16	1	Jacket	Outerwear	Black	No	Website	Liverpool	4	4	NA
6347	Paul	NA	NA	32	25-34	Female	2025-07-14	July	55.1	1	Trousers	Bottoms	Black	Yes	In-store	London	5	5	Yes
6348	Iain	NA	NA	18	18-24	Female	2025-02-25	February	22.64	1	Shirt	Tops	Black	No	In-store	Cardiff	3	2	Yes
6349	Chelsea	NA	NA	32	25-34	Female	2025-08-28	August	59.03	1	Polo	Tops	Brown	Yes	In-store	Brighton	4	3	NA
6350	Jane	NA	NA	28	25-34	Female	2025-04-22	April	41.95	1	Coat	Outerwear	Purple	No	App	London	3	2	NA
6351	Chelsea	NA	NA	27	25-34	Female	2025-02-09	February	56.45	2	Shirt	Tops	Black	Yes	In-store	London	4	4	Yes
6352	Frank	NA	NA	42	35-44	Female	2025-06-22	June	54.31	1	Hat	Accessories	Pink	No	In-store	Liverpool	5	5	Yes
6353	Jenna	NA	NA	29	25-34	Male	2025-01-10	January	53.92	1	Polo	Tops	Beige	Yes	In-store	Liverpool	4	5	Yes
6354	Sophie	NA	NA	40	35-44	Female	2025-11-01	November	24.67	1	Coat	Outerwear	Pink	Yes	Website	London	4	5	Yes
6355	Bernard	NA	NA	19	18-24	Female	2025-08-07	August	86.49	1	Jewellery	Accessories	Pink	No	In-store	Bath	4	3	Yes
6356	Deborah	NA	NA	31	25-34	Female	2025-04-21	April	77.85	1	Shirt	Tops	Green	No	Website	London	4	5	Yes
6357	Karl	NA	NA	25	25-34	Genderfluid	2025-10-12	October	82.67	1	Jeans	Bottoms	Green	No	In-store	Brighton	3	4	NA
6358	Guy	NA	NA	21	18-24	Male	2025-04-02	April	21.9	3	Coat	Outerwear	Brown	No	Website	Liverpool	5	3	NA
6359	Garry	NA	NA	37	35-44	Female	2025-10-20	October	34.03	1	Trousers	Bottoms	Black	Yes	In-store	London	2	3	Yes
6360	Tony	NA	NA	28	25-34	Female	2025-05-07	May	36.16	1	Jeans	Bottoms	Pink	No	In-store	Bath	3	5	NA
6361	Robin	NA	NA	20	18-24	Female	2025-09-27	September	48.67	1	Boots	Footwear	White	No	In-store	Cardiff	3	5	NA
6362	Paul	NA	NA	28	25-34	Female	2025-06-01	June	86.02	1	Jewellery	Accessories	Brown	No	In-store	London	4	5	NA
6363	Stephanie	NA	NA	28	25-34	Male	2025-05-29	May	61.79	2	Tshirt	Tops	Brown	No	In-store	Brighton	4	5	Yes
6364	Charlotte	NA	NA	18	18-24	Female	2025-11-22	November	29.57	1	Tshirt	Tops	Grey	No	Website	London	5	3	No
6365	Max	NA	NA	32	25-34	Female	2025-09-18	September	79.98	1	Joggers	Bottoms	White	No	In-store	Liverpool	5	3	NA
6366	Alice	NA	NA	50	45-54	Female	2025-05-17	May	95.78	1	Polo	Tops	Brown	No	In-store	Glasgow	3	4	NA
6367	Natasha	NA	NA	19	18-24	Male	2025-06-22	June	68.12	1	Hat	Accessories	Grey	No	Website	Cardiff	4	3	NA
6368	Megan	NA	NA	26	25-34	Female	2025-01-27	January	32.7	1	Trousers	Bottoms	Black	No	In-store	London	4	4	NA
6369	Marion	NA	NA	40	35-44	Genderfluid	2025-11-30	November	97.35	1	Jeans	Bottoms	Red	No	App	London	4	3	NA
6370	Glen	NA	NA	29	25-34	Male	2025-05-27	May	91.42	1	Jeans	Bottoms	Red	Yes	Website	Birmingham	5	5	NA
6371	Joanne	NA	NA	21	18-24	Female	2025-03-11	March	71.92	1	Joggers	Bottoms	White	Yes	Website	Brighton	4	4	No
6372	Leon	NA	NA	23	18-24	Male	2025-10-16	October	66.85	1	Polo	Tops	Brown	No	App	London	3	5	NA
6373	Jessica	NA	NA	43	35-44	Female	2025-04-26	April	97.57	1	Jacket	Outerwear	White	No	Website	London	3	5	NA
6374	Bruce	NA	NA	18	18-24	Male	2025-01-16	January	53.53	1	Trousers	Bottoms	Pink	No	Website	Brighton	3	4	Yes
6375	Ellie	NA	NA	18	18-24	Female	2025-05-19	May	35.18	1	Tshirt	Tops	Black	No	In-store	London	4	5	Yes
6376	Lesley	NA	NA	18	18-24	Female	2025-02-02	February	66.97	1	Coat	Outerwear	Black	No	In-store	London	3	4	NA
6377	Mark	NA	NA	49	45-54	Female	2025-01-05	January	38.0	1	Jeans	Bottoms	Brown	No	App	London	4	4	NA
6378	Dennis	NA	NA	43	35-44	Female	2025-01-21	January	91.33	1	Hat	Accessories	Grey	No	Website	London	5	3	NA
6379	Joe	NA	NA	31	25-34	Female	2025-04-11	April	92.48	4	Trousers	Bottoms	Black	No	Website	Nottingham	3	4	Yes
6380	Ashleigh	NA	NA	22	18-24	Male	2025-10-25	October	70.81	1	Trainers	Footwear	Brown	No	Website	Birmingham	1	3	Yes
6381	Georgia	NA	NA	30	25-34	Female	2025-02-28	February	93.91	1	Trainers	Footwear	Beige	Yes	Website	Nottingham	4	3	NA
6382	Kim	NA	NA	38	35-44	Female	2025-05-03	May	61.27	1	Trainers	Footwear	Red	No	App	Bath	4	5	Yes
6383	Leah	NA	NA	34	25-34	Other	2025-03-14	March	20.12	1	Joggers	Bottoms	Black	No	In-store	London	4	3	Yes
6384	Carole	NA	NA	24	18-24	Genderfluid	2025-12-22	December	60.36	1	Coat	Outerwear	Brown	Yes	In-store	Glasgow	4	4	NA
6385	Elizabeth	NA	NA	23	18-24	Female	2025-03-10	March	92.07	1	Shirt	Tops	Black	Yes	Website	Bath	4	4	NA
6386	Dean	NA	NA	18	18-24	Other	2025-08-28	August	84.34	1	Tshirt	Tops	Purple	No	In-store	London	5	5	Yes
6387	Allan	NA	NA	27	25-34	Non-binary	2025-02-09	February	30.39	1	Trousers	Bottoms	Brown	No	In-store	London	3	3	Yes
6388	Martin	NA	NA	41	35-44	Male	2025-08-21	August	46.99	1	Trousers	Bottoms	Grey	No	In-store	Glasgow	3	5	Yes
6389	Leonard	NA	NA	30	25-34	Female	2025-09-19	September	90.54	1	Jeans	Bottoms	Brown	No	In-store	London	3	4	NA
6390	Bethany	NA	NA	39	35-44	Female	2025-02-13	February	60.7	3	Sneakers	Footwear	Beige	No	In-store	Birmingham	1	5	Yes
6391	Bruce	NA	NA	34	25-34	Female	2025-11-27	November	35.28	1	Coat	Outerwear	Grey	No	Website	Glasgow	5	3	Yes
6392	Mandy	NA	NA	18	18-24	Non-binary	2025-08-27	August	66.97	1	Shirt	Tops	Brown	No	In-store	Liverpool	4	3	NA
6393	Terry	NA	NA	44	35-44	Female	2025-02-10	February	22.22	1	Trainers	Footwear	Brown	No	Website	Liverpool	4	4	Yes
6394	Molly	NA	NA	37	35-44	Female	2025-09-01	September	90.29	1	Jeans	Bottoms	Brown	Yes	App	Bath	4	5	Yes
6395	Lesley	NA	NA	23	18-24	Female	2025-09-15	September	62.72	1	Jacket	Outerwear	White	No	In-store	Nottingham	2	3	Yes
6396	Mitchell	NA	NA	18	18-24	Female	2025-11-12	November	86.07	1	Coat	Outerwear	Grey	No	In-store	Birmingham	4	5	NA
6397	Hilary	NA	NA	18	18-24	Female	2025-12-24	December	88.25	1	Shirt	Tops	Brown	No	Website	Bath	3	3	NA
6398	Jennifer	NA	NA	22	18-24	Female	2025-01-05	January	46.62	1	Trousers	Bottoms	Brown	No	In-store	London	5	5	NA
6399	Rebecca	NA	NA	18	18-24	Non-binary	2025-08-01	August	71.06	1	Shirt	Tops	Grey	No	In-store	Birmingham	5	4	Yes
6400	James	NA	NA	37	35-44	Male	2025-05-18	May	63.11	1	Jewellery	Accessories	Black	No	In-store	Bath	5	5	Yes
6401	Carly	NA	NA	25	25-34	Male	2025-08-02	August	92.82	1	Jeans	Bottoms	Orange	No	In-store	London	4	4	NA
6402	Elliott	NA	NA	31	25-34	Female	2025-02-16	February	53.48	1	Jeans	Bottoms	Black	No	In-store	London	3	5	NA
6403	Shannon	NA	NA	30	25-34	Female	2025-06-21	June	76.4	1	Hat	Accessories	Brown	No	In-store	Liverpool	3	4	NA
6404	Carl	NA	NA	25	25-34	Male	2025-07-22	July	74.29	2	Joggers	Bottoms	White	No	In-store	Bath	4	3	NA
6405	Naomi	NA	NA	28	25-34	Female	2025-11-06	November	25.31	1	Hat	Accessories	Beige	No	Website	Birmingham	4	4	Yes
6406	Bernard	NA	NA	19	18-24	Female	2025-01-22	January	97.3	1	Tshirt	Tops	Black	Yes	In-store	Cardiff	2	4	Yes
6407	Melissa	NA	NA	36	35-44	Female	2025-05-16	May	52.61	1	Jewellery	Accessories	Black	No	In-store	London	5	3	NA
6408	Amy	NA	NA	24	18-24	Female	2025-09-30	September	48.54	1	Joggers	Bottoms	Blue	No	Website	Brighton	3	4	NA
6409	Leslie	NA	NA	34	25-34	Male	2025-03-12	March	58.56	1	Trousers	Bottoms	Blue	No	Website	London	4	5	NA
6410	Deborah	NA	NA	18	18-24	Female	2025-09-04	September	88.95	1	Trainers	Footwear	Black	Yes	Website	London	4	4	NA
6411	Mandy	NA	NA	35	35-44	Female	2025-01-31	January	33.23	1	Jacket	Outerwear	Pink	Yes	In-store	London	5	5	NA
6412	Stephanie	NA	NA	27	25-34	Female	2025-09-24	September	72.14	1	Jewellery	Accessories	Black	No	Website	Birmingham	3	4	Yes
6413	Eric	NA	NA	23	18-24	Genderfluid	2025-02-09	February	89.64	2	Tshirt	Tops	Pink	No	In-store	Liverpool	3	5	NA
6414	Cameron	NA	NA	35	35-44	Female	2025-01-14	January	23.61	1	Joggers	Bottoms	Brown	No	Website	Cardiff	4	4	Yes
6415	Justin	NA	NA	34	25-34	Male	2025-02-17	February	88.13	2	Coat	Outerwear	White	No	In-store	Liverpool	4	4	Yes
6416	Gerard	NA	NA	28	25-34	Male	2025-11-29	November	27.65	2	Jeans	Bottoms	Black	No	In-store	Cardiff	3	5	NA
6417	Georgia	NA	NA	30	25-34	Female	2025-12-29	December	73.47	1	Polo	Tops	Black	Yes	In-store	London	5	5	NA
6418	Charlie	NA	NA	39	35-44	Female	2025-12-23	December	76.97	1	Sneakers	Footwear	Brown	Yes	App	London	5	4	Yes
6419	Naomi	NA	NA	18	18-24	Genderfluid	2025-04-04	April	48.41	1	Jeans	Bottoms	Blue	Yes	Website	Birmingham	5	1	Yes
6420	Pamela	NA	NA	24	18-24	Female	2025-05-26	May	52.06	1	Jewellery	Accessories	Black	No	Website	Bath	2	2	NA
6421	Carol	NA	NA	26	25-34	Female	2025-10-29	October	83.09	1	Shirt	Tops	Black	No	In-store	Liverpool	5	5	NA
6422	Carol	NA	NA	25	25-34	Non-binary	2025-05-31	May	39.48	1	Jewellery	Accessories	Black	No	In-store	Liverpool	3	4	Yes
6423	Bethany	NA	NA	30	25-34	Female	2025-09-22	September	49.62	1	Jacket	Outerwear	White	Yes	In-store	Liverpool	4	3	NA
6424	David	NA	NA	24	18-24	Female	2025-10-12	October	74.35	1	Polo	Tops	White	No	Website	Liverpool	5	3	Yes
6425	Frances	NA	NA	44	35-44	Other	2025-09-18	September	65.11	1	Jeans	Bottoms	Grey	No	In-store	Liverpool	4	3	Yes
6426	Kim	NA	NA	18	18-24	Male	2025-11-27	November	97.03	1	Jewellery	Accessories	Red	No	In-store	Brighton	1	5	NA
6427	Elizabeth	NA	NA	45	45-54	Female	2025-03-05	March	77.45	1	Jeans	Bottoms	Black	No	In-store	Glasgow	4	4	NA
6428	Melanie	NA	NA	18	18-24	Non-binary	2025-09-12	September	63.29	2	Boots	Footwear	White	No	Website	Bath	5	4	NA
6429	Leah	NA	NA	25	25-34	Female	2025-10-19	October	67.74	2	Jeans	Bottoms	Grey	No	Website	Liverpool	5	5	Yes
6430	Dorothy	NA	NA	25	25-34	Female	2025-02-11	February	25.03	1	Jewellery	Accessories	White	No	In-store	London	4	5	NA
6431	Christopher	NA	NA	39	35-44	Genderfluid	2025-12-25	December	31.67	2	Tshirt	Tops	Black	No	Website	Nottingham	5	5	Yes
6432	Christopher	NA	NA	35	35-44	Female	2025-10-27	October	89.21	1	Tshirt	Tops	Brown	No	App	Liverpool	4	4	NA
6433	Bryan	NA	NA	39	35-44	Female	2025-06-26	June	66.81	2	Boots	Footwear	Red	No	In-store	Liverpool	5	5	Yes
6434	Philip	NA	NA	26	25-34	Other	2025-09-03	September	93.13	1	Trainers	Footwear	Black	No	In-store	Birmingham	3	2	No
6435	Gemma	NA	NA	18	18-24	Female	2025-10-31	October	30.4	1	Hat	Accessories	Brown	No	Website	Brighton	5	3	NA
6436	Ian	NA	NA	31	25-34	Male	2025-09-19	September	52.7	1	Sneakers	Footwear	Brown	No	Website	Liverpool	5	4	Yes
6437	Victoria	NA	NA	18	18-24	Non-binary	2025-09-09	September	98.0	2	Boots	Footwear	Grey	No	Website	London	4	3	NA
6438	Tracy	NA	NA	44	35-44	Non-binary	2025-04-04	April	87.23	1	Coat	Outerwear	Black	No	In-store	Liverpool	4	5	Yes
6439	Ann	NA	NA	26	25-34	Female	2025-04-03	April	85.84	1	Polo	Tops	Black	No	Website	London	4	3	NA
6440	Joseph	NA	NA	41	35-44	Female	2025-12-14	December	32.64	1	Jewellery	Accessories	Black	Yes	In-store	Bath	5	3	NA
6441	Owen	NA	NA	21	18-24	Female	2025-07-19	July	80.25	1	Boots	Footwear	Black	No	In-store	Cardiff	4	5	Yes
6442	Melanie	NA	NA	39	35-44	Female	2025-12-02	December	36.7	2	Hat	Accessories	Black	No	App	London	3	4	NA
6443	Eleanor	NA	NA	19	18-24	Female	2025-12-05	December	83.63	1	Coat	Outerwear	Red	No	In-store	Liverpool	4	2	Yes
6444	Linda	NA	NA	43	35-44	Female	2025-06-21	June	50.29	1	Boots	Footwear	White	No	In-store	Cardiff	3	5	Yes
6445	Charlie	NA	NA	29	25-34	Female	2025-08-27	August	67.06	1	Jewellery	Accessories	Black	Yes	Website	Liverpool	4	5	NA
6446	Deborah	NA	NA	18	18-24	Female	2025-12-14	December	42.41	1	Boots	Footwear	Black	No	In-store	London	4	5	NA
6447	Michael	NA	NA	31	25-34	Male	2025-10-11	October	40.57	1	Joggers	Bottoms	Beige	No	In-store	Liverpool	5	4	Yes
6448	Mark	NA	NA	45	45-54	Genderfluid	2025-08-05	August	48.02	1	Boots	Footwear	Black	No	In-store	Cardiff	4	4	NA
6449	Natasha	NA	NA	18	18-24	Male	2025-04-12	April	90.61	1	Tshirt	Tops	Black	No	Website	Liverpool	3	2	NA
6450	Valerie	NA	NA	41	35-44	Female	2025-08-07	August	20.42	1	Joggers	Bottoms	Black	No	In-store	London	5	5	NA
6451	Patricia	NA	NA	32	25-34	Female	2025-12-15	December	63.59	1	Jeans	Bottoms	Brown	Yes	In-store	Cardiff	4	4	Yes
6452	Amelia	NA	NA	24	18-24	Female	2025-02-18	February	95.35	1	Trainers	Footwear	Orange	No	In-store	London	3	5	NA
